data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time
1500.00, MRT_to_KB_001.37_4, 37.01, 37.01, 77.00
1500.00, MRT_to_KB_001.37_5, 10.65, 10.65, 1.00
1500.00, P_to_KBJ_1, 3.00, 3.00, 11.00
1800.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
1800.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
1800.00, MRT_to_KB_001.37_5, 22.90, 22.90, 66.00
1800.00, P_to_KBJ_1, 19.95, 19.95, 84.00
1800.00, P_to_KBJ_2, 28.56, 28.56, 75.00
2100.00, CMB_to_KBJ_001_1, 30.31, 21.25, 86.00
2100.00, CMB_to_KBJ_001_2, 11.20, 11.20, 97.00
2100.00, CMB_to_KBJ_001_3, 3.00, 3.00, 46.00
2100.00, CMB_to_KBJ_001_4, 5.20, 5.20, 66.00
2100.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
2100.00, MRT_to_KB_001.37_2, 33.31, 33.31, 71.00
2100.00, MRT_to_KB_001.37_3, 39.86, 31.66, 70.00
2100.00, MRT_to_KB_001.37_4, 37.96, 32.26, 60.00
2100.00, MRT_to_KB_001.37_5, 28.64, 28.64, 33.00
2100.00, P_to_KBJ_2, 109.47, 100.67, 117.00
2400.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
2400.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
2400.00, MRT_to_KB_001.37_5, 14.55, 14.55, 106.00
2400.00, P_to_KBJ_1, 12.60, 12.60, 96.00
2400.00, P_to_KBJ_2, 67.61, 67.61, 76.00
2700.00, CMB_to_KBJ_001_1, 16.55, 16.55, 113.00
2700.00, CMB_to_KBJ_001_2, 5.50, 5.50, 93.00
2700.00, CMB_to_KBJ_001_3, 3.00, 3.00, 82.00
2700.00, CMB_to_KBJ_001_4, 3.00, 3.00, 45.00
2700.00, MRT_to_KB_001.37_1, 0.00, 15.18, 0.00
2700.00, MRT_to_KB_001.37_2, 35.51, 35.51, 66.00
2700.00, MRT_to_KB_001.37_3, 31.96, 31.96, 64.00
2700.00, MRT_to_KB_001.37_4, 36.61, 33.26, 62.00
2700.00, P_to_KBJ_1, 19.96, 19.96, 176.00
2700.00, P_to_KBJ_2, 123.92, 102.87, 155.00
3000.00, CMB_to_KBJ_001_1, 7.71, 13.71, 18.00
3000.00, KBJ_to_CMB_001_1, 0.00, 24.98, 0.00
3000.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
3000.00, MRT_to_KB_001.37_5, 14.40, 14.40, 40.00
3000.00, P_to_KBJ_1, 132.43, 30.51, 85.00
3000.00, P_to_KBJ_2, 130.38, 100.27, 67.00
3300.00, CMB_to_KBJ_001_1, 26.41, 20.70, 113.00
3300.00, CMB_to_KBJ_001_2, 12.95, 12.95, 78.00
3300.00, CMB_to_KBJ_001_3, 16.60, 16.60, 75.00
3300.00, CMB_to_KBJ_001_4, 5.20, 5.20, 64.00
3300.00, MRT_to_KB_001_3, 12.00, 12.00, 8.00
3300.00, MRT_to_KB_001.37_1, 0.00, 15.15, 0.00
3300.00, MRT_to_KB_001.37_2, 38.06, 32.36, 60.00
3300.00, MRT_to_KB_001.37_3, 37.61, 35.11, 55.00
3300.00, MRT_to_KB_001.37_4, 36.76, 31.06, 56.00
3300.00, P_to_KBJ_1, 130.89, 99.18, 141.00
3300.00, P_to_KBJ_2, 128.88, 98.32, 166.00
3600.00, :KB_Junction_2_0, 2.87, 2.87, 21.00
3600.00, CMB_to_KBJ_001_1, 3.00, 3.00, 18.00
3600.00, KBJ_to_CMB_001_1, 0.00, 24.95, 0.00
3600.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
3600.00, MRT_to_KB_001.37_5, 10.22, 10.22, 25.00
3600.00, MRT_to_KB_003_3, 33.21, 0.00, 1.00
3600.00, P_to_KBJ_1, 132.34, 11.80, 31.00
3600.00, P_to_KBJ_2, 119.32, 99.12, 54.00
3900.00, CMB_to_KBJ_001_1, 21.46, 21.46, 98.00
3900.00, CMB_to_KBJ_001_2, 23.66, 23.66, 61.00
3900.00, CMB_to_KBJ_001_3, 10.75, 10.75, 46.00
3900.00, CMB_to_KBJ_001_4, 7.70, 7.70, 24.00
3900.00, MRT_to_KB_001.37_1, 0.00, 15.16, 0.00
3900.00, MRT_to_KB_001.37_2, 39.96, 34.26, 48.00
3900.00, MRT_to_KB_001.37_3, 35.26, 31.91, 46.00
3900.00, MRT_to_KB_001.37_4, 36.36, 33.86, 36.00
3900.00, MRT_to_KB_001.37_5, 41.07, 0.00, 13.00
3900.00, P_to_KBJ_1, 131.68, 57.26, 116.00
3900.00, P_to_KBJ_2, 132.23, 99.07, 149.00
4200.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
4200.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
4200.00, MRT_to_KB_001.37_5, 6.90, 6.90, 12.00
4200.00, P_to_KBJ_1, 45.76, 49.13, 37.00
4200.00, P_to_KBJ_2, 116.53, 99.27, 45.00
4500.00, :J37_0_1, 5.66, 5.66, 2.00
4500.00, CMB_to_KBJ_001_1, 21.75, 21.75, 111.00
4500.00, CMB_to_KBJ_001_2, 31.11, 22.90, 59.00
4500.00, CMB_to_KBJ_001_3, 14.25, 14.25, 45.00
4500.00, CMB_to_KBJ_001_4, 5.20, 5.20, 34.00
4500.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
4500.00, MRT_to_KB_001.37_2, 25.66, 25.66, 39.00
4500.00, MRT_to_KB_001.37_3, 33.41, 33.41, 35.00
4500.00, MRT_to_KB_001.37_4, 32.36, 32.36, 35.00
4500.00, P_to_KBJ_1, 129.02, 78.33, 105.00
4500.00, P_to_KBJ_2, 132.18, 103.62, 144.00
4800.00, P_to_KBJ_1, 50.71, 50.71, 36.00
4800.00, P_to_KBJ_2, 90.20, 95.93, 42.00
5100.00, P_to_KBJ_1, 130.98, 98.86, 88.00
5100.00, P_to_KBJ_2, 127.88, 101.85, 141.00
5400.00, P_to_KBJ_1, 12.05, 12.05, 37.00
5400.00, P_to_KBJ_2, 79.02, 94.40, 34.00
