data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time
2700.00, CMB_to_KBJ_001_2, 5.50, 5.50, 80.00
2700.00, CMB_to_KBJ_001_3, 11.06, 11.06, 76.00
2700.00, CMB_to_KBJ_001_4, 8.55, 8.55, 60.00
2700.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
2700.00, MRT_to_KB_001.37_2, 17.46, 17.46, 37.00
2700.00, MRT_to_KB_001.37_3, 19.95, 19.95, 48.00
2700.00, MRT_to_KB_001.37_4, 22.00, 22.00, 35.00
2700.00, MRT_to_KB_001.37_5, 3.55, 3.55, 2.00
2700.00, P_to_KBJ_2, 70.82, 70.82, 84.00
3000.00, KBJ_to_CMB_001_1, 0.00, 24.96, 0.00
3000.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
3000.00, MRT_to_KB_001.37_5, 7.74, 7.74, 17.00
3000.00, P_to_KBJ_1, 5.20, 5.20, 43.00
3000.00, P_to_KBJ_2, 6.07, 11.93, 15.00
3300.00, CMB_to_KBJ_001_1, 26.41, 20.70, 124.00
3300.00, CMB_to_KBJ_001_2, 24.09, 24.09, 91.00
3300.00, CMB_to_KBJ_001_3, 10.91, 10.91, 85.00
3300.00, CMB_to_KBJ_001_4, 3.00, 3.00, 62.00
3300.00, MRT_to_KB_001.37_1, 0.00, 15.15, 0.00
3300.00, MRT_to_KB_001.37_2, 32.04, 32.04, 46.00
3300.00, MRT_to_KB_001.37_3, 38.36, 32.66, 55.00
3300.00, MRT_to_KB_001.37_4, 38.36, 32.06, 50.00
3300.00, MRT_to_KB_001.37_5, 36.36, 33.01, 36.00
3300.00, P_to_KBJ_1, 33.11, 33.11, 38.00
3600.00, KBJ_to_CMB_001_1, 0.00, 24.95, 0.00
3600.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
3600.00, MRT_to_KB_001.37_5, 24.00, 24.00, 37.00
3600.00, P_to_KBJ_1, 16.75, 16.75, 37.00
3600.00, P_to_KBJ_2, 69.60, 75.49, 19.00
3900.00, KB_to_MRT_002_1, 112.89, 0.00, 1.00
3900.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
3900.00, MRT_to_KB_001.37_5, 37.71, 34.36, 72.00
3900.00, P_to_KBJ_1, 43.46, 43.46, 73.00
3900.00, P_to_KBJ_2, 50.12, 50.12, 22.00
4200.00, :J1_0_2, 5.90, 8.45, 2.00
4200.00, :J37_0_1, 12.01, 12.01, 57.00
4200.00, CMB_to_KBJ_001_1, 12.65, 12.65, 112.00
4200.00, CMB_to_KBJ_001_2, 25.45, 25.45, 87.00
4200.00, CMB_to_KBJ_001_3, 13.83, 13.83, 63.00
4200.00, CMB_to_KBJ_001_4, 14.40, 14.40, 52.00
4200.00, KBJ_to_CMB_001_1, 0.00, 24.95, 0.00
4200.00, MRT_to_KB_001_1, 0.00, 27.56, 0.00
4200.00, MRT_to_KB_001.37_2, 44.96, 33.56, 50.00
4200.00, MRT_to_KB_001.37_3, 42.66, 35.16, 55.00
4200.00, MRT_to_KB_001.37_4, 42.26, 33.21, 50.00
4200.00, MRT_to_KB_001.37_5, 21.46, 21.46, 22.00
4200.00, P_to_KBJ_1, 3.00, 3.00, 7.00
4200.00, P_to_KBJ_2, 127.03, 99.54, 16.00
4500.00, MRT_to_KB_001.37_1, 0.00, 15.14, 0.00
4500.00, MRT_to_KB_001.37_5, 16.75, 16.75, 49.00
4500.00, P_to_KBJ_1, 69.06, 69.06, 49.00
4500.00, P_to_KBJ_2, 36.31, 53.97, 12.00
4800.00, P_to_KBJ_2, 126.77, 102.37, 120.00
